,Classifier,Target,Choice,Edge,Feature Selection,Type of feature,Percentage,Refit Metric,Num_nodes,Num edges,% Positive edges,ROI_strl_thresh,train_balanced_accuracy,train_accuracy,train_f1_weighted,train_roc_auc_ovr_weighted,test_balanced_accuracy,test_accuracy,test_f1_weighted,test_roc_auc_ovr_weighted
300,MLP,Extraversion,keep median,pearson,solver,mean_FA,2.324,roc_auc_ovr_weighted,14,81,100.0,0,100.0,100.0,100.0,100.0,59.206,59.677,63.768,56.402
301,MLP,Extraversion,keep median,pearson,solver,mean_strl,2.266,roc_auc_ovr_weighted,14,79,100.0,0,69.452,70.339,63.918,80.404,50.053,48.387,44.828,49.947
302,MLP,Extraversion,keep median,pearson,solver,num_streamlines,2.18,roc_auc_ovr_weighted,13,76,100.0,0,81.833,82.203,80.0,86.955,59.894,58.065,55.172,59.683
303,MLP,Neuroticism,keep median,pearson,solver,mean_FA,2.123,roc_auc_ovr_weighted,14,74,100.0,0,100.0,100.0,100.0,100.0,50.784,51.613,58.333,48.694
304,MLP,Neuroticism,keep median,pearson,solver,mean_strl,2.094,roc_auc_ovr_weighted,13,73,100.0,0,72.888,73.729,68.687,83.073,52.874,51.613,42.308,41.066
305,MLP,Neuroticism,keep median,pearson,solver,mean_FA,2.065,roc_auc_ovr_weighted,13,72,100.0,0,61.545,64.407,41.667,79.34,39.916,38.71,26.923,40.334
306,MLP,Extraversion,keep median,pearson,solver,mean_FA,1.951,roc_auc_ovr_weighted,13,68,100.0,0,100.0,100.0,100.0,100.0,56.19,54.839,53.333,55.767
307,MLP,Extraversion,keep median,pearson,solver,mean_strl,1.922,roc_auc_ovr_weighted,13,67,100.0,0,100.0,100.0,100.0,100.0,54.339,53.226,52.459,59.048
308,MLP,Extraversion,keep median,pearson,solver,num_streamlines,1.865,roc_auc_ovr_weighted,12,65,100.0,0,70.592,71.186,66.667,78.99,47.196,45.161,39.286,38.307
309,MLP,Extraversion,keep median,pearson,solver,mean_FA,1.807,roc_auc_ovr_weighted,12,63,100.0,0,100.0,100.0,100.0,100.0,62.328,61.29,61.29,62.222
310,MLP,Neuroticism,keep median,pearson,solver,mean_FA,1.779,roc_auc_ovr_weighted,12,62,100.0,0,60.127,62.712,42.105,76.997,49.373,46.774,15.385,44.201
311,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,1.75,roc_auc_ovr_weighted,12,61,100.0,0,100.0,100.0,100.0,100.0,37.565,37.097,33.898,36.573
312,MLP,Extraversion,keep median,pearson,solver,mean_strl,1.721,roc_auc_ovr_weighted,12,60,100.0,0,100.0,100.0,100.0,100.0,55.185,53.226,49.123,56.508
313,MLP,Extraversion,keep median,pearson,solver,mean_FA,1.578,roc_auc_ovr_weighted,11,55,100.0,0,100.0,100.0,100.0,100.0,65.026,62.903,59.649,66.667
314,MLP,Extraversion,keep median,pearson,solver,num_streamlines,1.52,roc_auc_ovr_weighted,11,53,100.0,0,73.189,74.576,65.909,87.475,44.18,40.323,21.277,37.778
315,MLP,Neuroticism,keep median,pearson,solver,mean_FA,1.463,roc_auc_ovr_weighted,11,51,100.0,0,69.821,71.186,63.043,82.031,57.21,56.452,52.632,57.158
316,MLP,Neuroticism,keep median,pearson,solver,mean_strl,1.434,roc_auc_ovr_weighted,11,50,100.0,0,71.181,72.034,66.667,81.047,36.468,35.484,25.926,26.228
317,MLP,Extraversion,keep median,pearson,solver,mean_strl,1.406,roc_auc_ovr_weighted,11,49,100.0,0,100.0,100.0,100.0,100.0,38.677,40.323,49.315,40.0
318,MLP,Neuroticism,keep median,pearson,solver,mean_strl,1.291,roc_auc_ovr_weighted,10,45,100.0,0,100.0,100.0,100.0,100.0,47.492,46.774,42.105,48.485
319,MLP,Neuroticism,keep median,pearson,solver,mean_FA,1.262,roc_auc_ovr_weighted,10,44,100.0,0,100.0,100.0,100.0,100.0,51.62,51.613,53.125,52.978
320,MLP,Extraversion,keep median,pearson,solver,mean_FA,1.234,roc_auc_ovr_weighted,10,43,100.0,0,68.889,69.492,64.706,76.479,50.476,48.387,42.857,49.312
321,MLP,Extraversion,keep median,pearson,solver,mean_strl,1.176,roc_auc_ovr_weighted,10,41,100.0,0,63.896,64.407,59.615,72.929,48.466,45.161,32.0,43.28
322,MLP,Extraversion,keep median,pearson,solver,num_streamlines,1.147,roc_auc_ovr_weighted,10,40,100.0,0,71.501,72.034,67.961,82.511,50.053,48.387,44.828,46.349
323,MLP,Extraversion,keep median,pearson,solver,mean_FA,1.033,roc_auc_ovr_weighted,9,36,100.0,0,100.0,100.0,100.0,100.0,62.487,62.903,66.667,63.81
324,MLP,Neuroticism,keep median,pearson,solver,mean_strl,1.004,roc_auc_ovr_weighted,9,35,100.0,0,61.545,64.407,41.667,67.911,44.619,41.935,5.263,46.29
325,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,0.975,roc_auc_ovr_weighted,9,34,100.0,0,100.0,100.0,100.0,100.0,37.356,37.097,36.066,43.992
326,MLP,Neuroticism,keep median,pearson,solver,mean_FA,0.918,roc_auc_ovr_weighted,9,32,100.0,0,63.194,65.254,50.602,74.884,46.134,43.548,10.256,46.604
327,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,0.803,roc_auc_ovr_weighted,8,28,100.0,0,70.689,71.186,67.308,78.009,44.671,43.548,33.962,41.275
328,MLP,Neuroticism,keep median,pearson,solver,mean_strl,0.775,roc_auc_ovr_weighted,8,27,100.0,0,71.47,72.034,67.961,77.922,45.35,45.161,45.161,53.083
329,MLP,Neuroticism,keep median,pearson,solver,mean_FA,0.746,roc_auc_ovr_weighted,8,26,100.0,0,61.834,64.407,44.737,70.544,50.47,48.387,27.273,52.142
330,MLP,Extraversion,keep median,pearson,solver,mean_FA,0.717,roc_auc_ovr_weighted,8,25,100.0,0,100.0,100.0,100.0,100.0,47.778,46.774,45.902,50.476
331,MLP,Extraversion,keep median,pearson,solver,mean_FA,0.602,roc_auc_ovr_weighted,7,21,100.0,0,100.0,100.0,100.0,100.0,62.487,62.903,66.667,65.82
332,MLP,Extraversion,keep median,pearson,solver,mean_strl,0.574,roc_auc_ovr_weighted,7,20,100.0,0,100.0,100.0,100.0,100.0,47.778,46.774,45.902,44.868
333,MLP,Neuroticism,keep median,pearson,solver,mean_FA,0.545,roc_auc_ovr_weighted,7,19,100.0,0,100.0,100.0,100.0,100.0,50.731,50.0,45.614,46.29
334,MLP,Neuroticism,keep median,pearson,solver,mean_strl,0.43,roc_auc_ovr_weighted,6,15,100.0,0,69.531,71.186,61.364,73.756,58.046,56.452,44.898,58.934
335,MLP,Neuroticism,keep median,pearson,solver,mean_FA,0.402,roc_auc_ovr_weighted,6,14,100.0,0,100.0,100.0,100.0,100.0,48.798,48.387,46.667,42.006
336,MLP,Neuroticism,keep median,pearson,solver,mean_FA,0.287,roc_auc_ovr_weighted,5,10,100.0,0,63.281,64.407,56.25,67.94,55.695,54.839,50.0,49.216
337,MLP,Extraversion,keep median,pearson,solver,mean_strl,0.229,roc_auc_ovr_weighted,5,8,100.0,0,57.633,59.322,42.857,64.935,50.317,46.774,32.653,46.455
338,MLP,Neuroticism,keep median,pearson,solver,mean_FA,0.172,roc_auc_ovr_weighted,4,6,100.0,0,66.348,66.949,62.136,69.358,54.807,53.226,40.816,51.829
