feature,mean_importance
651,0.0010593317210356944
2389,0.0010620799000346849
928,0.0010646642531984551
854,0.001065794143703802
776,0.0010677116055806124
670,0.0010684778829818664
1114,0.001068968792903946
533,0.0010748706222819871
1756,0.0010750428443659255
969,0.001076909098683365
797,0.0010775879128244402
879,0.0010782158214669656
442,0.0010864874676263735
449,0.0010889550454389885
270,0.001089674245926897
1712,0.0010922679084466092
99,0.0011069207241431122
485,0.0011111218357788056
1648,0.0011127195527326993
382,0.0011263150823695334
540,0.001126579674740036
563,0.00113179262657519
557,0.001132695643360182
2069,0.0011336685347440145
2124,0.0011371998693681551
2283,0.0011399894863276861
276,0.0011540250662298468
535,0.0011560507693989196
456,0.0011662618679202485
1700,0.0011688499828099498
92,0.0011738861631991893
479,0.0011798358089817884
185,0.0011817366961649367
972,0.0011849756399739952
431,0.0011852789229912064
1298,0.0011972624861739001
144,0.0012101731318705955
1503,0.0012181316249627039
1660,0.001219867663292995
2281,0.0012359182399084955
543,0.0012474427283760026
1232,0.0012583102253172717
1184,0.0012627904182169857
1858,0.0012630823446751038
494,0.0012676269705792053
111,0.0012699615087995442
47,0.001290928358599397
1390,0.0013120502187845772
459,0.0013132400369388676
1909,0.001316877681907458
1601,0.0013207986488308898
409,0.0013271431044548309
751,0.0013424224033925848
1490,0.0013467339388850696
796,0.0013539866440019366
761,0.0013548081328115912
322,0.001364929249408353
1711,0.0013691839432320662
141,0.0013839983960264202
870,0.001393968037322091
1222,0.0014001344087787304
1447,0.0014029486920274503
326,0.0014081274471866912
811,0.0014156359457168754
88,0.0014187615353714266
148,0.0014361364518820196
1082,0.0014411574907523318
1760,0.001449960993759436
1236,0.0014518768493499757
441,0.0014535047832673121
1387,0.001455593080898454
311,0.0014629737714828561
968,0.0014686037717215994
1396,0.0014755620822835213
304,0.001480566082668089
72,0.0014831215556306953
17,0.001486086750459381
112,0.0014886677086438094
18,0.0014929855307333594
1855,0.0014957312756443187
1325,0.0014968598139439959
2233,0.0015003823452267363
295,0.001506132995248266
1754,0.0015077617369846474
2285,0.0015085012450694602
1132,0.001509180836164492
1493,0.0015128454573653306
693,0.0015154694924540356
1645,0.0015269291446994848
758,0.001544079824630118
136,0.0015570045305147938
1600,0.0015586279133723235
1488,0.0015593215348730705
16,0.0015594394556451507
134,0.0015707401306853219
1697,0.0015721082256967
113,0.001580109178694944
2337,0.0015830709614634952
9,0.0015856307741325183
392,0.001594416092718165
2228,0.0016119083793721845
612,0.0016198866670756652
285,0.0016212482383289538
1492,0.0016232389049083418
1136,0.001624423047159762
765,0.0016299662985873153
1592,0.0016318592423590684
139,0.0016538132599550948
36,0.0016560259488110462
750,0.0016667169652980318
858,0.0016681384095730168
911,0.001668816574193499
1708,0.001679045987492711
546,0.0016866329548813398
267,0.001706584251668386
437,0.0017134565527667234
293,0.0017194910470582857
816,0.0017200101545253976
1659,0.0017285541567223061
7,0.0017399243674303233
2128,0.0017401152855150426
1489,0.0017440598271796226
10,0.0017492940999866869
745,0.0017510672226210388
875,0.0017539593194922376
1915,0.0017764991706276212
597,0.0017789192450704094
385,0.001782438060243008
929,0.001788803065653355
1652,0.0017921920452036
433,0.0018061008514935306
308,0.001809588052977673
647,0.0018103903617549433
269,0.0018135341305287821
1860,0.0018400553556995546
180,0.0018403574929223398
826,0.0018425488418164382
595,0.001856937432894401
531,0.0018585720825676777
824,0.0018916583880523973
13,0.0018935329208274899
1113,0.0018972189363989477
589,0.00190740887665376
594,0.001975854068688532
775,0.001996661343007344
905,0.002002931441153344
924,0.0020322574180083987
483,0.002042972668003151
2279,0.002050077727269661
454,0.0020926771669073974
552,0.002103310090327437
69,0.0021034057767266414
1486,0.0021214887606635147
1221,0.002121849396162523
1500,0.002129396927033578
640,0.0021309921412400734
807,0.00213147576788546
508,0.0021649577318158643
976,0.0021735416365900374
67,0.002195390916419926
2493,0.0022039354374009503
903,0.002223233253665513
2179,0.002239493977894247
1087,0.0022398149234641894
1061,0.002252553636735377
822,0.0022613239762929505
444,0.002272947066469677
1653,0.002288109262242399
2129,0.0022936788526659035
586,0.002297952293615202
490,0.0023018549397584966
959,0.002305901371372343
1383,0.0023099007663226366
6,0.0023104998145328515
1913,0.0023200929976150086
799,0.0023438033152388014
964,0.0023667648973983214
763,0.002369906567489144
126,0.0023780197521318545
820,0.002378233006305319
127,0.0023813969346431763
638,0.002382672074885317
962,0.002404473536095586
1089,0.0024261188183523517
221,0.00242836280130857
206,0.002433452231945077
907,0.002443469918939545
1231,0.0024460453951851923
760,0.002462824983627021
296,0.002467395650792503
583,0.002467822022043531
278,0.0024867660657047373
756,0.0025177443761449704
272,0.002554744798961661
1910,0.0025579619373093166
1504,0.0025598380581911885
2019,0.0025712569412831955
1655,0.0025764293584223607
300,0.002587822570779652
1702,0.0025903164459826545
1705,0.0025955007975430712
645,0.0026045754820088417
2178,0.0026081719867358743
978,0.0026294929820589786
2282,0.0026779895713944235
109,0.002703991826932295
1401,0.0027175415893807343
282,0.0027385571530353704
666,0.002761599892839839
1243,0.0027703968268498968
95,0.0027706032942791947
122,0.002788906839124272
2120,0.0027922230144810877
1081,0.002793255488606916
1133,0.0028217953029505806
277,0.002842946671386648
1558,0.0028524001401094012
587,0.0028575908301906815
2127,0.002859039296339072
1384,0.002873214822797965
743,0.002933509088167985
14,0.0029643388577599962
302,0.002975982541901978
1704,0.0029767567365226342
2181,0.0029906403577051543
301,0.003001337640407542
1392,0.0030077512027249396
771,0.003020176190877044
902,0.0030269488059534223
985,0.003034709714288886
1380,0.003040254880328508
764,0.003080065785596864
1802,0.0030955735202103816
642,0.0031060035022297595
303,0.003120515997731621
769,0.003130569324947008
40,0.003136646451615177
283,0.0031438940593145224
2231,0.003147999594643014
286,0.003157594991378687
2335,0.0031582549086970222
1399,0.003158537204786338
2123,0.0031779434070243195
1752,0.003193734463974518
309,0.0032120202056377225
135,0.0032420749112131663
979,0.003315614098033326
93,0.003376849381836411
2386,0.0034420483752527153
2227,0.003507934820508496
1491,0.0035171642700984607
2280,0.003526238685038874
2121,0.0035945760016790284
1167,0.0036692999201703214
1912,0.0037701705115743556
664,0.0037708613094206813
2176,0.003782209763553923
1224,0.003825564129051162
28,0.003827504985735808
5,0.0038286993114081238
1134,0.0038936552384928767
1083,0.003907816767184569
21,0.003923537936110455
323,0.003950030502874513
130,0.003956026376965171
1118,0.004012213287083799
2025,0.004046361345747917
1445,0.004112566931779682
801,0.004136836158663892
496,0.0041636636096833435
1701,0.00416706417588576
2020,0.004178593845422285
491,0.004194334168870018
1487,0.004242510954012424
2174,0.004267262072987288
798,0.004277241238312313
754,0.004299673421518035
2,0.004388377335735627
957,0.004453485274406787
1060,0.004487796007416367
152,0.004641765374730278
2022,0.004669114920161333
1388,0.004713891021721417
298,0.004765548632595151
977,0.004767316215314876
1650,0.0047841479665494905
803,0.004787673259191061
281,0.004802663481566149
534,0.004873116272494882
1115,0.004930824297719849
275,0.004947482416017534
1130,0.0049732997788770605
800,0.0050464641704884294
90,0.005090802998471167
1442,0.005141346715225903
766,0.0051771378330530025
2016,0.005189859254088369
689,0.005232542654900274
974,0.005275070810361726
307,0.005307175668006425
983,0.00536674121275924
23,0.0053861617348199275
2018,0.005549136115372199
644,0.00568653477983333
904,0.005972214457628344
288,0.006197287286897335
2023,0.006273151630485007
424,0.006369782891077469
64,0.006723110066781978
1078,0.006728014090603573
1496,0.01594813061491517
